Div,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,B365>2.5,B365<2.5
D1,16/12/2023,14:30,Augsburg,Dortmund,1,1,1.44,2.75
D1,16/12/2023,14:30,Bochum,Union Berlin,3,0,1.97,1.93
D1,16/12/2023,14:30,Darmstadt,Wolfsburg,0,1,1.8,2
D1,16/12/2023,14:30,Mainz,Heidenheim,0,1,1.67,2.2
D1,16/12/2023,17:30,RB Leipzig,Hoffenheim,3,1,1.36,3.2
D1,17/12/2023,14:30,Freiburg,FC Koln,2,0,1.91,1.99
D1,17/12/2023,16:30,Leverkusen,Ein Frankfurt,3,0,1.5,2.63
D1,17/12/2023,18:30,Bayern Munich,Stuttgart,3,0,1.36,3.2
D1,19/12/2023,17:30,Werder Bremen,RB Leipzig,1,1,1.44,2.75
D1,19/12/2023,19:30,Dortmund,Mainz,1,1,1.44,2.75
D1,19/12/2023,19:30,Hoffenheim,Darmstadt,3,3,1.5,2.63
D1,20/12/2023,17:30,Union Berlin,FC Koln,2,0,2.05,1.85
D1,20/12/2023,19:30,Ein Frankfurt,M'gladbach,2,1,1.62,2.3
D1,20/12/2023,19:30,Heidenheim,Freiburg,3,2,1.73,2.1
D1,20/12/2023,19:30,Leverkusen,Bochum,4,0,1.36,3.2
D1,20/12/2023,19:30,Stuttgart,Augsburg,3,0,1.44,2.75
D1,20/12/2023,19:30,Wolfsburg,Bayern Munich,1,2,1.4,3
D1,12/01/2024,19:30,Bayern Munich,Hoffenheim,3,0,1.22,4.33
D1,13/01/2024,14:30,Augsburg,Leverkusen,0,1,1.53,2.5
D1,13/01/2024,14:30,FC Koln,Heidenheim,1,1,1.73,2.1
D1,13/01/2024,14:30,Freiburg,Union Berlin,0,0,2.02,1.88
D1,13/01/2024,14:30,Mainz,Wolfsburg,1,1,1.98,1.92
D1,13/01/2024,14:30,RB Leipzig,Ein Frankfurt,0,1,1.5,2.63
D1,13/01/2024,17:30,Darmstadt,Dortmund,0,3,1.44,2.75
D1,14/01/2024,14:30,Bochum,Werder Bremen,1,1,1.67,2.2
D1,14/01/2024,16:30,M'gladbach,Stuttgart,3,1,1.53,2.5
D1,20/01/2024,14:30,Bochum,Stuttgart,1,0,1.67,2.2
D1,20/01/2024,14:30,Darmstadt,Ein Frankfurt,2,2,1.89,2.01
D1,20/01/2024,14:30,FC Koln,Dortmund,0,4,1.53,2.5
D1,20/01/2024,14:30,Freiburg,Hoffenheim,3,2,1.62,2.3
D1,20/01/2024,14:30,Heidenheim,Wolfsburg,1,1,1.8,2
D1,20/01/2024,17:30,RB Leipzig,Leverkusen,2,3,1.62,2.3
D1,21/01/2024,14:30,Bayern Munich,Werder Bremen,0,1,1.22,4.33
D1,21/01/2024,16:30,M'gladbach,Augsburg,1,2,1.57,2.38
D1,24/01/2024,19:30,Bayern Munich,Union Berlin,1,0,1.4,3
D1,26/01/2024,19:30,Ein Frankfurt,Mainz,1,0,2.05,1.75
D1,27/01/2024,14:30,Augsburg,Bayern Munich,2,3,1.4,3
D1,27/01/2024,14:30,Hoffenheim,Heidenheim,1,1,1.5,2.5
D1,27/01/2024,14:30,Stuttgart,RB Leipzig,5,2,1.57,2.38
D1,27/01/2024,14:30,Werder Bremen,Freiburg,3,1,1.8,2
D1,27/01/2024,14:30,Wolfsburg,FC Koln,1,1,1.88,2.02
D1,27/01/2024,17:30,Leverkusen,M'gladbach,0,0,1.4,3
D1,28/01/2024,14:30,Union Berlin,Darmstadt,1,0,1.95,1.95
D1,28/01/2024,16:30,Dortmund,Bochum,3,1,1.4,3
D1,2/02/2024,19:30,Heidenheim,Dortmund,0,0,1.44,2.75
D1,3/02/2024,14:30,Bayern Munich,M'gladbach,3,1,1.22,4.33
D1,3/02/2024,14:30,Bochum,Augsburg,1,1,1.8,2
D1,3/02/2024,14:30,Darmstadt,Leverkusen,0,2,1.44,2.75
D1,3/02/2024,14:30,Freiburg,Stuttgart,1,3,1.73,2.1
D1,3/02/2024,14:30,Mainz,Werder Bremen,0,1,2,1.9
D1,3/02/2024,17:30,FC Koln,Ein Frankfurt,2,0,2.01,1.89
D1,4/02/2024,14:30,Wolfsburg,Hoffenheim,2,2,1.62,2.3
D1,4/02/2024,16:30,RB Leipzig,Union Berlin,2,0,1.62,2.3
D1,7/02/2024,17:30,Mainz,Union Berlin,1,1,2.2,1.67
D1,9/02/2024,19:30,Dortmund,Freiburg,3,0,1.44,2.75
D1,10/02/2024,14:30,Augsburg,RB Leipzig,2,2,1.53,2.5
D1,10/02/2024,14:30,Ein Frankfurt,Bochum,1,1,1.89,2.01
D1,10/02/2024,14:30,M'gladbach,Darmstadt,0,0,1.67,2.2
D1,10/02/2024,14:30,Union Berlin,Wolfsburg,1,0,2.1,1.73
D1,10/02/2024,14:30,Werder Bremen,Heidenheim,1,2,1.73,2.1
D1,10/02/2024,17:30,Leverkusen,Bayern Munich,3,0,1.5,2.63
D1,11/02/2024,14:30,Stuttgart,Mainz,3,1,1.73,2.1
D1,11/02/2024,16:30,Hoffenheim,FC Koln,1,1,1.62,2.3
D1,16/02/2024,19:30,FC Koln,Werder Bremen,0,1,2.04,1.86
D1,17/02/2024,14:30,Darmstadt,Stuttgart,1,2,1.67,2.2
D1,17/02/2024,14:30,Heidenheim,Leverkusen,1,2,1.5,2.63
D1,17/02/2024,14:30,Hoffenheim,Union Berlin,0,1,1.73,2.1
D1,17/02/2024,14:30,Mainz,Augsburg,1,0,1.98,1.92
D1,17/02/2024,14:30,Wolfsburg,Dortmund,1,1,1.57,2.38
D1,17/02/2024,17:30,RB Leipzig,M'gladbach,2,0,1.36,3.2
D1,18/02/2024,14:30,Freiburg,Ein Frankfurt,3,3,2.06,1.84
D1,18/02/2024,16:30,Bochum,Bayern Munich,3,2,1.4,3
D1,23/02/2024,19:30,Leverkusen,Mainz,2,1,1.57,2.38
D1,24/02/2024,14:30,M'gladbach,Bochum,5,2,1.62,2.3
D1,24/02/2024,14:30,Stuttgart,FC Koln,1,1,1.53,2.5
D1,24/02/2024,14:30,Union Berlin,Heidenheim,2,2,2,1.8
D1,24/02/2024,14:30,Werder Bremen,Darmstadt,1,1,1.84,2.06
D1,24/02/2024,17:30,Bayern Munich,RB Leipzig,2,1,1.44,2.75
D1,25/02/2024,14:30,Ein Frankfurt,Wolfsburg,2,2,1.97,1.93
D1,25/02/2024,16:30,Dortmund,Hoffenheim,2,3,1.33,3.4
D1,25/02/2024,18:30,Augsburg,Freiburg,2,1,1.8,2
D1,1/03/2024,19:30,Freiburg,Bayern Munich,2,2,1.53,2.5
D1,2/03/2024,14:30,Bochum,RB Leipzig,1,4,1.53,2.5
D1,2/03/2024,14:30,Darmstadt,Augsburg,0,6,1.86,2.04
D1,2/03/2024,14:30,Heidenheim,Ein Frankfurt,1,2,1.97,1.93
D1,2/03/2024,14:30,Mainz,M'gladbach,1,1,1.8,2
D1,2/03/2024,14:30,Union Berlin,Dortmund,0,2,1.73,2.1
D1,2/03/2024,17:30,Wolfsburg,Stuttgart,2,3,1.73,2.1
D1,3/03/2024,14:30,FC Koln,Leverkusen,0,2,1.67,2.2
D1,3/03/2024,16:30,Hoffenheim,Werder Bremen,2,1,1.57,2.38
D1,8/03/2024,19:30,Stuttgart,Union Berlin,2,0,1.73,2.1
D1,9/03/2024,14:30,Augsburg,Heidenheim,1,0,1.62,2.3
D1,9/03/2024,14:30,Bayern Munich,Mainz,8,1,1.4,3
D1,9/03/2024,14:30,M'gladbach,FC Koln,3,3,1.73,2.1
D1,9/03/2024,14:30,RB Leipzig,Darmstadt,2,0,1.33,3.4
D1,9/03/2024,17:30,Werder Bremen,Dortmund,1,2,1.44,2.75
D1,10/03/2024,14:30,Bochum,Freiburg,1,2,1.8,2
D1,10/03/2024,16:30,Ein Frankfurt,Hoffenheim,3,1,1.57,2.38
D1,10/03/2024,18:30,Leverkusen,Wolfsburg,2,0,1.53,2.5
D1,15/03/2024,19:30,FC Koln,RB Leipzig,1,5,1.62,2.3
D1,16/03/2024,14:30,Darmstadt,Bayern Munich,2,5,1.29,3.75
D1,16/03/2024,14:30,Heidenheim,M'gladbach,1,1,1.67,2.2
D1,16/03/2024,14:30,Mainz,Bochum,2,0,1.8,2
D1,16/03/2024,14:30,Union Berlin,Werder Bremen,2,1,2,1.9
D1,16/03/2024,14:30,Wolfsburg,Augsburg,1,3,1.8,2
D1,16/03/2024,17:30,Hoffenheim,Stuttgart,0,3,1.44,2.75
D1,17/03/2024,14:30,Freiburg,Leverkusen,2,3,1.73,2.1
D1,17/03/2024,16:30,Dortmund,Ein Frankfurt,3,1,1.5,2.63
D1,30/03/2024,14:30,Ein Frankfurt,Union Berlin,0,0,2.1,1.73
D1,30/03/2024,14:30,Leverkusen,Hoffenheim,2,1,1.3,3.5
D1,30/03/2024,14:30,M'gladbach,Freiburg,0,3,1.67,2.2
D1,30/03/2024,14:30,RB Leipzig,Mainz,0,0,1.53,2.5
D1,30/03/2024,14:30,Werder Bremen,Wolfsburg,0,2,1.8,2
D1,30/03/2024,17:30,Bayern Munich,Dortmund,0,2,1.25,4
D1,31/03/2024,14:30,Augsburg,FC Koln,1,1,1.73,2.1
D1,31/03/2024,16:30,Stuttgart,Heidenheim,3,3,1.4,3
D1,31/03/2024,18:30,Bochum,Darmstadt,2,2,1.67,2.2
D1,5/04/2024,19:30,Ein Frankfurt,Werder Bremen,1,1,1.73,2.1
D1,6/04/2024,14:30,FC Koln,Bochum,2,1,1.8,2
D1,6/04/2024,14:30,Freiburg,RB Leipzig,1,4,1.53,2.5
D1,6/04/2024,14:30,Heidenheim,Bayern Munich,3,2,1.33,3.4
D1,6/04/2024,14:30,Mainz,Darmstadt,4,0,1.67,2.2
D1,6/04/2024,14:30,Union Berlin,Leverkusen,0,1,1.84,2.06
D1,6/04/2024,17:30,Dortmund,Stuttgart,0,1,1.4,3
D1,7/04/2024,14:30,Hoffenheim,Augsburg,3,1,1.44,2.75
D1,7/04/2024,16:30,Wolfsburg,M'gladbach,1,3,1.62,2.3
D1,12/04/2024,19:30,Augsburg,Union Berlin,2,0,2,1.93
D1,13/04/2024,14:30,Bayern Munich,FC Koln,2,0,1.33,3.4
D1,13/04/2024,14:30,Bochum,Heidenheim,1,1,1.67,2.2
D1,13/04/2024,14:30,Mainz,Hoffenheim,4,1,1.57,2.38
D1,13/04/2024,14:30,M'gladbach,Dortmund,1,2,1.4,3
D1,13/04/2024,14:30,RB Leipzig,Wolfsburg,3,0,1.44,2.75
D1,13/04/2024,17:30,Stuttgart,Ein Frankfurt,3,0,1.57,2.38
D1,14/04/2024,14:30,Darmstadt,Freiburg,0,1,1.62,2.3
D1,14/04/2024,16:30,Leverkusen,Werder Bremen,5,0,1.44,2.75
D1,19/04/2024,19:30,Ein Frankfurt,Augsburg,3,1,1.67,2.2
D1,20/04/2024,14:30,FC Koln,Darmstadt,0,2,1.62,2.3
D1,20/04/2024,14:30,Heidenheim,RB Leipzig,1,2,1.44,2.75
D1,20/04/2024,14:30,Hoffenheim,M'gladbach,4,3,1.44,2.75
D1,20/04/2024,14:30,Wolfsburg,Bochum,1,0,1.67,2.2
D1,20/04/2024,17:30,Union Berlin,Bayern Munich,1,5,1.62,2.3
D1,21/04/2024,14:30,Werder Bremen,Stuttgart,2,1,1.5,2.63
D1,21/04/2024,16:30,Dortmund,Leverkusen,1,1,1.5,2.63
D1,21/04/2024,18:30,Freiburg,Mainz,1,1,1.73,2.1
D1,26/04/2024,19:30,Bochum,Hoffenheim,3,2,1.44,2.75
D1,27/04/2024,14:30,Augsburg,Werder Bremen,0,3,1.57,2.38
D1,27/04/2024,14:30,Bayern Munich,Ein Frankfurt,2,1,1.36,3.2
D1,27/04/2024,14:30,Freiburg,Wolfsburg,1,2,1.84,2.06
D1,27/04/2024,14:30,RB Leipzig,Dortmund,4,1,1.4,3
D1,27/04/2024,17:30,Leverkusen,Stuttgart,2,2,1.57,2.38
D1,28/04/2024,14:30,M'gladbach,Union Berlin,0,0,1.97,1.93
D1,28/04/2024,16:30,Mainz,FC Koln,1,1,1.73,2.1
D1,28/04/2024,18:30,Darmstadt,Heidenheim,0,1,1.67,2.2
D1,3/05/2024,19:30,Hoffenheim,RB Leipzig,1,1,1.25,4
D1,4/05/2024,14:30,Dortmund,Augsburg,5,1,1.33,3.4
D1,4/05/2024,14:30,Stuttgart,Bayern Munich,3,1,1.44,2.75
D1,4/05/2024,14:30,Werder Bremen,M'gladbach,2,2,1.57,2.38
D1,4/05/2024,14:30,Wolfsburg,Darmstadt,3,0,1.57,2.38
D1,4/05/2024,17:30,FC Koln,Freiburg,0,0,1.73,2.1
D1,5/05/2024,14:30,Union Berlin,Bochum,3,4,2,1.8
D1,5/05/2024,16:30,Ein Frankfurt,Leverkusen,1,5,1.73,2.1
D1,5/05/2024,18:30,Heidenheim,Mainz,1,1,1.73,2.1
D1,10/05/2024,19:30,Augsburg,Stuttgart,0,1,1.36,3.2
D1,11/05/2024,14:30,FC Koln,Union Berlin,3,2,2.05,1.85
D1,11/05/2024,14:30,Freiburg,Heidenheim,1,1,1.62,2.3
D1,11/05/2024,14:30,M'gladbach,Ein Frankfurt,1,1,1.57,2.38
D1,11/05/2024,14:30,RB Leipzig,Werder Bremen,1,1,1.29,3.75
D1,11/05/2024,17:30,Mainz,Dortmund,3,0,1.5,2.63
D1,12/05/2024,14:30,Darmstadt,Hoffenheim,0,6,1.36,3.2
D1,12/05/2024,16:30,Bayern Munich,Wolfsburg,2,0,1.36,3.2
D1,12/05/2024,18:30,Bochum,Leverkusen,0,5,1.44,2.75
D1,18/05/2024,14:30,Dortmund,Darmstadt,4,0,1.2,4.5
D1,18/05/2024,14:30,Ein Frankfurt,RB Leipzig,2,2,1.5,2.63
D1,18/05/2024,14:30,Heidenheim,FC Koln,4,1,1.5,2.63
D1,18/05/2024,14:30,Hoffenheim,Bayern Munich,4,2,1.25,4
D1,18/05/2024,14:30,Leverkusen,Augsburg,2,1,1.25,4
D1,18/05/2024,14:30,Stuttgart,M'gladbach,4,0,1.22,4.33
D1,18/05/2024,14:30,Union Berlin,Freiburg,2,1,1.95,1.95
D1,18/05/2024,14:30,Werder Bremen,Bochum,4,1,1.57,2.38
D1,18/05/2024,14:30,Wolfsburg,Mainz,1,3,1.73,2.1
D1,23/08/2024,19:30,M'gladbach,Leverkusen,2,3,1.44,2.75
D1,24/08/2024,14:30,Augsburg,Werder Bremen,2,2,1.73,2.1
D1,24/08/2024,14:30,Freiburg,Stuttgart,3,1,1.67,2.2
D1,24/08/2024,14:30,Hoffenheim,Holstein Kiel,3,2,1.53,2.5
D1,24/08/2024,14:30,Mainz,Union Berlin,1,1,2.2,1.67
D1,24/08/2024,14:30,RB Leipzig,Bochum,1,0,1.36,3.2
D1,24/08/2024,17:30,Dortmund,Ein Frankfurt,2,0,1.5,2.63
D1,25/08/2024,14:30,Wolfsburg,Bayern Munich,2,3,1.44,2.75
D1,25/08/2024,16:30,St Pauli,Heidenheim,0,2,1.87,2.03
D1,30/08/2024,19:30,Union Berlin,St Pauli,1,0,2.03,1.87
D1,31/08/2024,14:30,Bochum,M'gladbach,0,2,1.57,2.38
D1,31/08/2024,14:30,Ein Frankfurt,Hoffenheim,3,1,1.44,2.75
D1,31/08/2024,14:30,Holstein Kiel,Wolfsburg,0,2,1.73,2.1
D1,31/08/2024,14:30,Stuttgart,Mainz,3,3,1.62,2.3
D1,31/08/2024,14:30,Werder Bremen,Dortmund,0,0,1.44,2.75
D1,31/08/2024,17:30,Leverkusen,RB Leipzig,2,3,1.5,2.63
D1,1/09/2024,14:30,Heidenheim,Augsburg,4,0,1.73,2.1
D1,1/09/2024,16:30,Bayern Munich,Freiburg,2,0,1.25,4
D1,13/09/2024,19:30,Dortmund,Heidenheim,4,2,1.5,2.63
D1,14/09/2024,14:30,Freiburg,Bochum,2,1,1.67,2.2
D1,14/09/2024,14:30,Hoffenheim,Leverkusen,1,4,1.33,3.4
D1,14/09/2024,14:30,M'gladbach,Stuttgart,1,3,1.44,2.75
D1,14/09/2024,14:30,RB Leipzig,Union Berlin,0,0,1.67,2.2
D1,14/09/2024,14:30,Wolfsburg,Ein Frankfurt,1,2,1.73,2.1
D1,14/09/2024,17:30,Holstein Kiel,Bayern Munich,1,6,1.29,3.75
D1,15/09/2024,14:30,Augsburg,St Pauli,3,1,1.73,2.1
D1,15/09/2024,16:30,Mainz,Werder Bremen,1,2,1.73,2.1
D1,20/09/2024,19:30,Augsburg,Mainz,2,3,1.67,2.2
D1,21/09/2024,14:30,Bochum,Holstein Kiel,2,2,1.62,2.3
D1,21/09/2024,14:30,Heidenheim,Freiburg,0,3,1.73,2.1
D1,21/09/2024,14:30,Union Berlin,Hoffenheim,2,1,1.73,2.1
D1,21/09/2024,14:30,Werder Bremen,Bayern Munich,0,5,1.36,3.2
D1,21/09/2024,17:30,Ein Frankfurt,M'gladbach,2,0,1.5,2.63
D1,22/09/2024,14:30,Leverkusen,Wolfsburg,4,3,1.44,2.75
D1,22/09/2024,16:30,Stuttgart,Dortmund,5,1,1.44,2.75
D1,22/09/2024,18:30,St Pauli,RB Leipzig,0,0,1.67,2.2
D1,27/09/2024,19:30,Dortmund,Bochum,4,2,1.29,3.75
D1,28/09/2024,14:30,Freiburg,St Pauli,0,3,1.84,2.06
D1,28/09/2024,14:30,Mainz,Heidenheim,0,2,1.73,2.1
D1,28/09/2024,14:30,M'gladbach,Union Berlin,1,0,1.8,2
D1,28/09/2024,14:30,RB Leipzig,Augsburg,4,0,1.44,2.75
D1,28/09/2024,14:30,Wolfsburg,Stuttgart,2,2,1.5,2.63
D1,28/09/2024,17:30,Bayern Munich,Leverkusen,1,1,1.3,3.5
D1,29/09/2024,14:30,Holstein Kiel,Ein Frankfurt,2,4,1.5,2.63
D1,29/09/2024,16:30,Hoffenheim,Werder Bremen,3,4,1.44,2.75
D1,4/10/2024,19:30,Augsburg,M'gladbach,2,1,1.5,2.63
D1,5/10/2024,14:30,Bochum,Wolfsburg,1,3,1.62,2.3
D1,5/10/2024,14:30,Leverkusen,Holstein Kiel,2,2,1.22,4.33
D1,5/10/2024,14:30,Union Berlin,Dortmund,2,1,1.73,2.1
D1,5/10/2024,14:30,Werder Bremen,Freiburg,0,1,1.67,2.2
D1,5/10/2024,17:30,St Pauli,Mainz,0,3,1.88,2.02
D1,6/10/2024,14:30,Heidenheim,RB Leipzig,0,1,1.57,2.38
D1,6/10/2024,16:30,Ein Frankfurt,Bayern Munich,3,3,1.36,3.2
D1,6/10/2024,18:30,Stuttgart,Hoffenheim,1,1,1.25,4
D1,18/10/2024,19:30,Dortmund,St Pauli,2,1,1.5,2.63
D1,19/10/2024,14:30,Freiburg,Augsburg,3,1,1.73,2.1
D1,19/10/2024,14:30,Hoffenheim,Bochum,3,1,1.4,3
D1,19/10/2024,14:30,Leverkusen,Ein Frankfurt,2,1,1.4,3
D1,19/10/2024,14:30,Mainz,RB Leipzig,0,2,1.67,2.2
D1,19/10/2024,14:30,M'gladbach,Heidenheim,3,2,1.62,2.3
D1,19/10/2024,17:30,Bayern Munich,Stuttgart,4,0,1.3,3.5
D1,20/10/2024,14:30,Holstein Kiel,Union Berlin,0,2,2,1.9
D1,20/10/2024,16:30,Wolfsburg,Werder Bremen,2,4,1.73,2.1
D1,25/10/2024,19:30,Mainz,M'gladbach,1,1,1.57,2.38
D1,26/10/2024,14:30,Augsburg,Dortmund,2,1,1.5,2.63
D1,26/10/2024,14:30,RB Leipzig,Freiburg,3,1,1.67,2.2
D1,26/10/2024,14:30,St Pauli,Wolfsburg,0,0,1.78,2
D1,26/10/2024,14:30,Stuttgart,Holstein Kiel,2,1,1.3,3.5
D1,26/10/2024,17:30,Werder Bremen,Leverkusen,2,2,1.4,3
D1,27/10/2024,14:30,Bochum,Bayern Munich,0,5,1.22,4.33
D1,27/10/2024,16:30,Union Berlin,Ein Frankfurt,1,1,1.95,1.95
D1,27/10/2024,18:30,Heidenheim,Hoffenheim,0,0,1.53,2.5
D1,1/11/2024,19:30,Leverkusen,Stuttgart,0,0,1.36,3.2
D1,2/11/2024,14:30,Bayern Munich,Union Berlin,3,0,1.44,2.75
D1,2/11/2024,14:30,Ein Frankfurt,Bochum,7,2,1.36,3.2
D1,2/11/2024,14:30,Hoffenheim,St Pauli,0,2,1.62,2.3
D1,2/11/2024,14:30,Holstein Kiel,Heidenheim,1,0,1.73,2.1
D1,2/11/2024,14:30,Wolfsburg,Augsburg,1,1,1.62,2.3
D1,2/11/2024,17:30,Dortmund,RB Leipzig,2,1,1.5,2.63
D1,3/11/2024,14:30,Freiburg,Mainz,0,0,1.73,2.1
D1,3/11/2024,16:30,M'gladbach,Werder Bremen,4,1,1.5,2.63
D1,8/11/2024,19:30,Union Berlin,Freiburg,0,0,2.38,1.57
D1,9/11/2024,14:30,Bochum,Leverkusen,1,1,1.3,3.5
D1,9/11/2024,14:30,Mainz,Dortmund,3,1,1.62,2.3
D1,9/11/2024,14:30,St Pauli,Bayern Munich,0,1,1.4,3
D1,9/11/2024,14:30,Werder Bremen,Holstein Kiel,2,1,1.53,2.5
D1,9/11/2024,17:30,RB Leipzig,M'gladbach,0,0,1.4,3
D1,10/11/2024,14:30,Augsburg,Hoffenheim,0,0,1.57,2.38
D1,10/11/2024,16:30,Stuttgart,Ein Frankfurt,2,3,1.44,2.75
D1,10/11/2024,18:30,Heidenheim,Wolfsburg,1,3,1.95,1.95
D1,22/11/2024,19:30,Bayern Munich,Augsburg,3,0,1.29,3.75
D1,23/11/2024,14:30,Dortmund,Freiburg,4,0,1.57,2.38
D1,23/11/2024,14:30,Hoffenheim,RB Leipzig,4,3,1.57,2.38
D1,23/11/2024,14:30,Leverkusen,Heidenheim,5,2,1.4,3
D1,23/11/2024,14:30,Stuttgart,Bochum,2,0,1.33,3.4
D1,23/11/2024,14:30,Wolfsburg,Union Berlin,1,0,2.1,1.73
D1,23/11/2024,17:30,Ein Frankfurt,Werder Bremen,1,0,1.5,2.63
D1,24/11/2024,14:30,Holstein Kiel,Mainz,0,3,1.8,2
D1,24/11/2024,16:30,M'gladbach,St Pauli,2,0,1.8,2
D1,29/11/2024,19:30,St Pauli,Holstein Kiel,3,1,1.95,1.95
D1,30/11/2024,14:30,Augsburg,Bochum,1,0,1.73,2.1
D1,30/11/2024,14:30,Freiburg,M'gladbach,3,1,1.67,2.2
D1,30/11/2024,14:30,RB Leipzig,Wolfsburg,1,5,1.62,2.3
D1,30/11/2024,14:30,Union Berlin,Leverkusen,1,2,1.89,2.01
D1,30/11/2024,14:30,Werder Bremen,Stuttgart,2,2,1.53,2.5
D1,30/11/2024,17:30,Dortmund,Bayern Munich,1,1,1.4,3
D1,1/12/2024,14:30,Mainz,Hoffenheim,2,0,1.67,2.2
D1,1/12/2024,16:30,Heidenheim,Ein Frankfurt,0,4,1.73,2.1
D1,6/12/2024,19:30,Stuttgart,Union Berlin,3,2,2.1,1.73
D1,7/12/2024,14:30,Bayern Munich,Heidenheim,4,2,1.25,3.75
D1,7/12/2024,14:30,Bochum,Werder Bremen,0,1,1.62,2.3
D1,7/12/2024,14:30,Ein Frankfurt,Augsburg,2,2,1.62,2.3
D1,7/12/2024,14:30,Holstein Kiel,RB Leipzig,0,2,1.49,2.45
D1,7/12/2024,14:30,Leverkusen,St Pauli,2,1,1.5,2.63
D1,7/12/2024,17:30,M'gladbach,Dortmund,1,1,1.44,2.75
D1,8/12/2024,14:30,Wolfsburg,Mainz,4,3,1.84,2.06
D1,8/12/2024,16:30,Hoffenheim,Freiburg,1,1,1.73,2.1
D1,13/12/2024,19:30,Freiburg,Wolfsburg,3,2,1.93,1.97
D1,14/12/2024,14:30,Augsburg,Leverkusen,0,2,1.67,2.2
D1,14/12/2024,14:30,Mainz,Bayern Munich,2,1,1.53,2.5
D1,14/12/2024,14:30,M'gladbach,Holstein Kiel,4,1,1.5,2.63
D1,14/12/2024,14:30,Union Berlin,Bochum,0,2,2.04,1.86
D1,14/12/2024,17:30,St Pauli,Werder Bremen,0,2,1.95,1.95
D1,15/12/2024,14:30,Heidenheim,Stuttgart,1,3,1.73,2.1
D1,15/12/2024,16:30,Dortmund,Hoffenheim,1,1,1.4,3
D1,15/12/2024,18:30,RB Leipzig,Ein Frankfurt,2,1,1.53,2.5
D1,20/12/2024,19:30,Bayern Munich,RB Leipzig,5,1,1.29,3.75
D1,21/12/2024,14:30,Ein Frankfurt,Mainz,1,3,1.67,2.2
D1,21/12/2024,14:30,Hoffenheim,M'gladbach,1,2,1.57,2.38
D1,21/12/2024,14:30,Holstein Kiel,Augsburg,5,1,1.97,1.93
D1,21/12/2024,14:30,Stuttgart,St Pauli,0,1,1.67,2.2
D1,21/12/2024,14:30,Werder Bremen,Union Berlin,4,1,2,1.8
D1,21/12/2024,17:30,Leverkusen,Freiburg,5,1,1.62,2.3
D1,22/12/2024,14:30,Bochum,Heidenheim,2,0,1.73,2.1
D1,22/12/2024,16:30,Wolfsburg,Dortmund,1,3,1.62,2.3
D1,10/01/2025,19:30,Dortmund,Leverkusen,2,3,1.57,2.38
D1,11/01/2025,14:30,Freiburg,Holstein Kiel,3,2,1.57,2.38
D1,11/01/2025,14:30,Heidenheim,Union Berlin,2,0,2.05,1.85
D1,11/01/2025,14:30,Hoffenheim,Wolfsburg,0,1,1.57,2.38
D1,11/01/2025,14:30,Mainz,Bochum,2,0,1.73,2.1
D1,11/01/2025,14:30,St Pauli,Ein Frankfurt,0,1,1.85,2.05
D1,11/01/2025,17:30,M'gladbach,Bayern Munich,0,1,1.36,3.2
D1,12/01/2025,14:30,RB Leipzig,Werder Bremen,4,2,1.53,2.5
D1,12/01/2025,16:30,Augsburg,Stuttgart,0,1,1.73,2.1
D1,14/01/2025,17:30,Holstein Kiel,Dortmund,4,2,1.44,2.75
D1,14/01/2025,19:30,Ein Frankfurt,Freiburg,4,1,1.57,2.38
D1,14/01/2025,19:30,Leverkusen,Mainz,1,0,1.62,2.3
D1,14/01/2025,19:30,Wolfsburg,M'gladbach,5,1,1.62,2.3
D1,15/01/2025,17:30,Bochum,St Pauli,1,0,2,1.8
D1,15/01/2025,19:30,Bayern Munich,Hoffenheim,5,0,1.25,4
D1,15/01/2025,19:30,Stuttgart,RB Leipzig,2,1,1.44,2.75
D1,15/01/2025,19:30,Union Berlin,Augsburg,0,2,2.1,1.73
D1,15/01/2025,19:30,Werder Bremen,Heidenheim,3,3,1.57,2.38
D1,17/01/2025,19:30,Ein Frankfurt,Dortmund,2,0,1.57,2.38
D1,18/01/2025,14:30,Bayern Munich,Wolfsburg,3,2,1.3,3.5
D1,18/01/2025,14:30,Bochum,RB Leipzig,3,3,1.73,2.1
D1,18/01/2025,14:30,Heidenheim,St Pauli,0,2,1.97,1.93
D1,18/01/2025,14:30,Holstein Kiel,Hoffenheim,1,3,1.67,2.2
D1,18/01/2025,14:30,Stuttgart,Freiburg,4,0,1.53,2.5
D1,18/01/2025,17:30,Leverkusen,M'gladbach,3,1,1.44,2.75
D1,19/01/2025,14:30,Union Berlin,Mainz,2,1,2.1,1.73
D1,19/01/2025,16:30,Werder Bremen,Augsburg,0,2,1.87,2.03
D1,24/01/2025,19:30,Wolfsburg,Holstein Kiel,2,2,1.53,2.5
D1,25/01/2025,14:30,Augsburg,Heidenheim,2,1,1.92,1.98
D1,25/01/2025,14:30,Dortmund,Werder Bremen,2,2,1.5,2.63
D1,25/01/2025,14:30,Freiburg,Bayern Munich,1,2,1.44,2.75
D1,25/01/2025,14:30,Mainz,Stuttgart,2,0,1.73,2.1
D1,25/01/2025,14:30,RB Leipzig,Leverkusen,2,2,1.49,2.45
D1,25/01/2025,17:30,M'gladbach,Bochum,3,0,1.62,2.3
D1,26/01/2025,14:30,Hoffenheim,Ein Frankfurt,2,2,1.67,2.2
